Time,Role,LocalUE,IMSI,IP,ServingCell,ServingType,Dir,Delay,Jitter,Throughput,PDR,TxPackets,RxPackets,RxBytes
13,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,16,0,0
13,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,17,56,7.0.0.49,5,TN,DL,0.00524755,0.000278688,0.003152,100,8,8,394
13,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
13,UES2,18,57,7.0.0.50,6,NTN,DL,0.280846,0.027995,0.017952,86.8421,38,33,2244
13,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
13,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,6,0,0
13,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,20,59,7.0.0.52,0,NONE,DL,nan,nan,0,0,6,0,0
13,UES2,20,59,7.0.0.52,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,21,60,7.0.0.53,7,NTN,DL,0.293482,0.0299402,0.016864,81.5789,38,31,2108
13,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
13,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,12,0,0
13,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,23,62,7.0.0.55,8,NTN,DL,0.295362,0.025,0.001376,66.6667,6,4,172
13,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
13,UES2,24,63,7.0.0.56,0,NONE,DL,nan,nan,0,0,13,0,0
13,UES2,24,63,7.0.0.56,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,6,0,0
13,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,38,0,0
13,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,6,0,0
13,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
13,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,23,0,0
13,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
13,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,38,0,0
13,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
14,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,3,12,7.0.0.5,9,NTN,DL,nan,nan,0,0,60,0,0
14,UES1,3,12,7.0.0.5,9,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,5,14,7.0.0.7,6,NTN,DL,0.53698,0.0336682,3.59336,71.6667,60,43,449170
14,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,6,15,7.0.0.8,7,NTN,DL,0.30876,0.0182408,4.17574,83.3333,60,50,521968
14,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,60,0,0
14,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,60,0,0
14,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
14,UES1,10,19,7.0.0.12,0,NONE,DL,nan,nan,0,0,59,0,0
14,UES1,10,19,7.0.0.12,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,11,20,7.0.0.13,0,NONE,DL,nan,nan,0,0,61,0,0
14,UES1,11,20,7.0.0.13,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,12,21,7.0.0.14,9,NTN,DL,nan,nan,0,0,60,0,0
14,UES1,12,21,7.0.0.14,9,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,15,24,7.0.0.17,6,NTN,DL,0.312137,0.0129211,6.51512,132.203,59,78,814390
14,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,16,25,7.0.0.18,8,NTN,DL,nan,nan,0,0,60,0,0
14,UES1,16,25,7.0.0.18,8,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,61,0,0
14,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,19,28,7.0.0.21,5,TN,DL,nan,nan,0,0,60,0,0
14,UES1,19,28,7.0.0.21,5,TN,UL,nan,nan,0,0,250,0,0
14,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,61,0,0
14,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
14,UES1,21,30,7.0.0.23,4,TN,DL,0.225722,0.0265963,2.3388,48.2759,58,28,292350
14,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
14,UES1,22,31,7.0.0.24,4,TN,DL,nan,nan,0,0,60,0,0
14,UES1,22,31,7.0.0.24,4,TN,UL,nan,nan,0,0,250,0,0
14,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,61,0,0
14,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,60,0,0
14,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
14,UES1,26,35,7.0.0.28,5,TN,DL,nan,nan,0,0,60,0,0
14,UES1,26,35,7.0.0.28,5,TN,UL,nan,nan,0,0,250,0,0
14,UES1,27,36,7.0.0.29,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,27,36,7.0.0.29,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,28,37,7.0.0.30,0,NONE,DL,nan,nan,0,0,60,0,0
14,UES1,28,37,7.0.0.30,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,59,0,0
14,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
14,UES2,0,39,7.0.0.32,0,NONE,DL,nan,nan,0,0,7,0,0
14,UES2,0,39,7.0.0.32,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,3,42,7.0.0.35,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,3,42,7.0.0.35,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,34,0,0
14,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,5,44,7.0.0.37,0,NONE,DL,nan,nan,0,0,13,0,0
14,UES2,5,44,7.0.0.37,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,7,46,7.0.0.39,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,7,46,7.0.0.39,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,19,0,0
14,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,9,48,7.0.0.41,4,TN,DL,0.0313811,0.0184499,0.018496,89.4737,38,34,2312
14,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
14,UES2,10,49,7.0.0.42,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,10,49,7.0.0.42,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,33,0,0
14,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,14,53,7.0.0.46,7,NTN,DL,0.245256,0.00144521,0.020672,97.4359,39,38,2584
14,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
14,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,17,56,7.0.0.49,5,TN,DL,0.00416343,0.00127308,0.020672,100,38,38,2584
14,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
14,UES2,18,57,7.0.0.50,6,NTN,DL,0.293767,0.0283799,0.018496,87.1795,39,34,2312
14,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
14,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,16,0,0
14,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,20,59,7.0.0.52,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,20,59,7.0.0.52,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,21,60,7.0.0.53,7,NTN,DL,0.296372,0.025333,0.008704,42.1053,38,16,1088
14,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
14,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,6,0,0
14,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,23,62,7.0.0.55,8,NTN,DL,0.267596,0.0199375,0.010824,67.7419,31,21,1353
14,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
14,UES2,24,63,7.0.0.56,0,NONE,DL,nan,nan,0,0,13,0,0
14,UES2,24,63,7.0.0.56,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,13,0,0
14,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,35,0,0
14,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,6,0,0
14,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
14,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,28,0,0
14,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
14,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,38,0,0
14,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,61,0,0
15,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,61,0,0
15,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
15,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
15,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,5,14,7.0.0.7,6,NTN,DL,0.396449,0.0203508,5.67934,113.333,60,68,709918
15,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,6,15,7.0.0.8,7,NTN,DL,0.278294,0.0123209,4.92838,98.3333,60,59,616048
15,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,60,0,0
15,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,59,0,0
15,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,59,0,0
15,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
15,UES1,10,19,7.0.0.12,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,10,19,7.0.0.12,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,11,20,7.0.0.13,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,11,20,7.0.0.13,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,12,21,7.0.0.14,9,NTN,DL,nan,nan,0,0,60,0,0
15,UES1,12,21,7.0.0.14,9,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,59,0,0
15,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,15,24,7.0.0.17,6,NTN,DL,0.439775,0.0378867,2.25833,45,60,27,282291
15,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,16,25,7.0.0.18,8,NTN,DL,nan,nan,0,0,59,0,0
15,UES1,16,25,7.0.0.18,8,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,59,0,0
15,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,19,28,7.0.0.21,8,NTN,DL,0.249222,0.0022081,0.167128,3.38983,59,2,20891
15,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
15,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
15,UES1,21,30,7.0.0.23,4,TN,DL,0.293197,0.237989,0.083616,1.66667,60,1,10452
15,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
15,UES1,22,31,7.0.0.24,4,TN,DL,nan,nan,0,0,61,0,0
15,UES1,22,31,7.0.0.24,4,TN,UL,nan,nan,0,0,250,0,0
15,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,23,32,7.0.0.25,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,24,33,7.0.0.26,0,NONE,DL,nan,nan,0,0,61,0,0
15,UES1,24,33,7.0.0.26,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,25,34,7.0.0.27,3,TN,DL,nan,nan,0,0,60,0,0
15,UES1,25,34,7.0.0.27,3,TN,UL,nan,nan,0,0,250,0,0
15,UES1,26,35,7.0.0.28,5,TN,DL,nan,nan,0,0,60,0,0
15,UES1,26,35,7.0.0.28,5,TN,UL,nan,nan,0,0,250,0,0
15,UES1,27,36,7.0.0.29,0,NONE,DL,nan,nan,0,0,59,0,0
15,UES1,27,36,7.0.0.29,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,28,37,7.0.0.30,0,NONE,DL,nan,nan,0,0,59,0,0
15,UES1,28,37,7.0.0.30,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES1,29,38,7.0.0.31,0,NONE,DL,nan,nan,0,0,60,0,0
15,UES1,29,38,7.0.0.31,0,NONE,UL,nan,nan,0,0,250,0,0
15,UES2,0,39,7.0.0.32,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,0,39,7.0.0.32,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,1,40,7.0.0.33,0,NONE,DL,nan,nan,0,0,7,0,0
15,UES2,1,40,7.0.0.33,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,2,41,7.0.0.34,0,NONE,DL,nan,nan,0,0,38,0,0
15,UES2,2,41,7.0.0.34,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,3,42,7.0.0.35,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,3,42,7.0.0.35,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,4,43,7.0.0.36,0,NONE,DL,nan,nan,0,0,39,0,0
15,UES2,4,43,7.0.0.36,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,5,44,7.0.0.37,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,5,44,7.0.0.37,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,6,45,7.0.0.38,0,NONE,DL,nan,nan,0,0,10,0,0
15,UES2,6,45,7.0.0.38,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,7,46,7.0.0.39,0,NONE,DL,nan,nan,0,0,20,0,0
15,UES2,7,46,7.0.0.39,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,8,47,7.0.0.40,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,8,47,7.0.0.40,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,9,48,7.0.0.41,4,TN,DL,0.024182,0.0242623,0.008848,80.9524,21,17,1106
15,UES2,9,48,7.0.0.41,4,TN,UL,nan,nan,0,nan,0,0,0
15,UES2,10,49,7.0.0.42,0,NONE,DL,nan,nan,0,0,27,0,0
15,UES2,10,49,7.0.0.42,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,11,50,7.0.0.43,0,NONE,DL,nan,nan,0,0,38,0,0
15,UES2,11,50,7.0.0.43,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,12,51,7.0.0.44,0,NONE,DL,nan,nan,0,0,16,0,0
15,UES2,12,51,7.0.0.44,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,13,52,7.0.0.45,0,NONE,DL,nan,nan,0,0,38,0,0
15,UES2,13,52,7.0.0.45,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,14,53,7.0.0.46,7,NTN,DL,0.245166,0.00116566,0.020672,100,38,38,2584
15,UES2,14,53,7.0.0.46,7,NTN,UL,nan,nan,0,nan,0,0,0
15,UES2,15,54,7.0.0.47,0,NONE,DL,nan,nan,0,0,22,0,0
15,UES2,15,54,7.0.0.47,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,16,55,7.0.0.48,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,16,55,7.0.0.48,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,17,56,7.0.0.49,5,TN,DL,0.00433686,0.00155263,0.020472,100,38,38,2559
15,UES2,17,56,7.0.0.49,5,TN,UL,nan,nan,0,nan,0,0,0
15,UES2,18,57,7.0.0.50,6,NTN,DL,0.317764,0.0379896,0.011968,57.8947,38,22,1496
15,UES2,18,57,7.0.0.50,6,NTN,UL,nan,nan,0,nan,0,0,0
15,UES2,19,58,7.0.0.51,0,NONE,DL,nan,nan,0,0,23,0,0
15,UES2,19,58,7.0.0.51,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,20,59,7.0.0.52,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,20,59,7.0.0.52,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,21,60,7.0.0.53,7,NTN,DL,0.293351,0.0203941,0.013056,82.7586,29,24,1632
15,UES2,21,60,7.0.0.53,7,NTN,UL,nan,nan,0,nan,0,0,0
15,UES2,22,61,7.0.0.54,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,22,61,7.0.0.54,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,23,62,7.0.0.55,8,NTN,DL,0.251632,0.00644041,0.020128,97.3684,38,37,2516
15,UES2,23,62,7.0.0.55,8,NTN,UL,nan,nan,0,nan,0,0,0
15,UES2,24,63,7.0.0.56,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,24,63,7.0.0.56,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,25,64,7.0.0.57,0,NONE,DL,nan,nan,0,0,25,0,0
15,UES2,25,64,7.0.0.57,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,26,65,7.0.0.58,0,NONE,DL,nan,nan,0,0,6,0,0
15,UES2,26,65,7.0.0.58,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,27,66,7.0.0.59,6,NTN,DL,nan,nan,0,0,33,0,0
15,UES2,27,66,7.0.0.59,6,NTN,UL,nan,nan,0,nan,0,0,0
15,UES2,28,67,7.0.0.60,0,NONE,DL,nan,nan,0,0,38,0,0
15,UES2,28,67,7.0.0.60,0,NONE,UL,nan,nan,0,nan,0,0,0
15,UES2,29,68,7.0.0.61,0,NONE,DL,nan,nan,0,0,38,0,0
15,UES2,29,68,7.0.0.61,0,NONE,UL,nan,nan,0,nan,0,0,0
16,UES1,0,9,7.0.0.2,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,0,9,7.0.0.2,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,1,10,7.0.0.3,0,NONE,DL,nan,nan,0,0,59,0,0
16,UES1,1,10,7.0.0.3,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,2,11,7.0.0.4,6,NTN,DL,nan,nan,0,0,60,0,0
16,UES1,2,11,7.0.0.4,6,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,3,12,7.0.0.5,3,TN,DL,nan,nan,0,0,60,0,0
16,UES1,3,12,7.0.0.5,3,TN,UL,nan,nan,0,0,250,0,0
16,UES1,4,13,7.0.0.6,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,4,13,7.0.0.6,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,5,14,7.0.0.7,6,NTN,DL,0.359381,0.0200948,3.59216,71.6667,60,43,449020
16,UES1,5,14,7.0.0.7,6,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,6,15,7.0.0.8,7,NTN,DL,0.270373,0.00801595,4.67622,91.8033,61,56,584527
16,UES1,6,15,7.0.0.8,7,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,7,16,7.0.0.9,6,NTN,DL,nan,nan,0,0,59,0,0
16,UES1,7,16,7.0.0.9,6,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,8,17,7.0.0.10,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,8,17,7.0.0.10,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,9,18,7.0.0.11,5,TN,DL,nan,nan,0,0,60,0,0
16,UES1,9,18,7.0.0.11,5,TN,UL,nan,nan,0,0,250,0,0
16,UES1,10,19,7.0.0.12,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,10,19,7.0.0.12,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,11,20,7.0.0.13,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,11,20,7.0.0.13,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,12,21,7.0.0.14,9,NTN,DL,nan,nan,0,0,60,0,0
16,UES1,12,21,7.0.0.14,9,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,13,22,7.0.0.15,0,NONE,DL,nan,nan,0,0,61,0,0
16,UES1,13,22,7.0.0.15,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,14,23,7.0.0.16,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,14,23,7.0.0.16,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,15,24,7.0.0.17,6,NTN,DL,0.391098,0.0178619,4.75998,95,60,57,594998
16,UES1,15,24,7.0.0.17,6,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,16,25,7.0.0.18,8,NTN,DL,nan,nan,0,0,61,0,0
16,UES1,16,25,7.0.0.18,8,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,17,26,7.0.0.19,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,17,26,7.0.0.19,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,18,27,7.0.0.20,0,NONE,DL,nan,nan,0,0,60,0,0
16,UES1,18,27,7.0.0.20,0,NONE,UL,nan,nan,0,0,250,0,0
16,UES1,19,28,7.0.0.21,8,NTN,DL,nan,nan,0,0,60,0,0
16,UES1,19,28,7.0.0.21,8,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,20,29,7.0.0.22,7,NTN,DL,nan,nan,0,0,60,0,0
16,UES1,20,29,7.0.0.22,7,NTN,UL,nan,nan,0,0,250,0,0
16,UES1,21,30,7.0.0.23,4,TN,DL,nan,nan,0,0,61,0,0
16,UES1,21,30,7.0.0.23,4,TN,UL,nan,nan,0,0,250,0,0
16,UES1,22,31,7.0.0.24,4,TN,DL,nan,nan,0,0,60,0,0
16,UES1,22,31,7.0.0.24,4,TN,UL,nan,nan,0,0,250,0,0
16,UES1,23,32,7.0.0.25,0,NONE,DL,nan,nan,0,0,60,0,0
